CTC-559E9.1,NA,0.06132218,0.107740815,NA,NA,NA,NA
CTD-2006M22.2,-0.086078355,NA,0.066928332,NA,NA,NA,NA
CTD-2010I22.2,NA,NA,0.009752713,NA,NA,NA,NA
CTD-2012K14.6,0.090980047,0.096195136,0.027827814,NA,NA,NA,NA
CTD-2012K14.7,NA,0.04871591,NA,NA,NA,NA,NA
CTD-2012K14.8,NA,NA,0.029961359,NA,NA,NA,NA
CTD-2013N17.6,0.049011641,0.062275024,0.343674743,-0.066833026,NA,NA,NA
CTD-2014D20.1,NA,NA,0.056545632,NA,NA,NA,NA
CTD-2021H9.3,NA,NA,0.178419869,NA,NA,NA,NA
CTD-2024F21.1,NA,NA,0.339484791,NA,NA,NA,NA
CTD-2026K11.6,0.070254086,NA,0.090094294,NA,NA,NA,NA
CTD-2033C11.1,0.109582478,NA,0.108616428,NA,NA,NA,NA
CTD-2033D15.2,0.145144536,0.099147716,0.055905849,NA,NA,NA,NA
CTD-2034I21.1,NA,NA,0.005238366,NA,NA,NA,NA
CTD-2035E11.5,NA,NA,0.129059114,NA,NA,NA,NA
CTD-2049O4.1,0.187676413,0.23933097,NA,NA,NA,NA,NA
CTD-2060L22.1,0.034343907,0.036824607,0.060586841,NA,NA,NA,NA
CTD-2071N1.1,-0.120225491,NA,0.002289945,-0.08733347,NA,NA,NA
CTD-2076M15.1,NA,NA,NA,NA,0.557961823,NA,NA
CTD-2083E4.7,0.067197375,0.078421646,NA,NA,NA,NA,NA
CTD-2118P12.1,-0.130901869,NA,0.007480567,NA,NA,NA,NA
CTD-2169H9.1,NA,NA,0.090944737,NA,NA,NA,NA
CTD-2184C24.2,NA,NA,0.009630304,NA,NA,NA,NA
CTD-2186M15.3,NA,-0.073645579,0.278667592,-0.091009867,NA,NA,NA
CTD-2194D22.4,NA,NA,-0.010720606,NA,NA,NA,NA
CTD-2196E14.6,NA,NA,0.082644147,NA,-0.12223661,NA,NA
CTD-2199O4.3,NA,NA,0.011750926,NA,NA,NA,NA
CTD-2199O4.7,NA,NA,0.012227881,NA,NA,NA,NA
CTD-2228K2.7,NA,NA,NA,-0.419395401,NA,NA,NA
CTD-2251F13.1,NA,NA,NA,-0.327044434,NA,NA,NA
CTD-2260A17.2,NA,NA,0.052000352,NA,NA,NA,NA
CTD-2269F5.1,0.0952154,0.104770802,-0.200224608,NA,NA,NA,NA
CTD-2270P14.1,NA,NA,0.166759677,NA,NA,NA,NA
CTD-2270P14.5,NA,NA,0.016241077,NA,NA,NA,NA
CTD-2284J15.1,NA,NA,0.070372557,NA,NA,NA,NA
CTD-2286N8.2,NA,NA,0.116135763,NA,NA,NA,NA
CTD-2287O16.5,NA,NA,0.160699917,NA,NA,NA,NA
CTD-2292M16.8,0.047922327,0.053237723,0.051249723,NA,NA,NA,NA
CTD-2293H3.1,NA,NA,0.008745162,NA,NA,NA,NA
CTD-2302E22.4,NA,NA,0.029028483,NA,NA,NA,NA
CTD-2310F14.1,NA,NA,0.192366968,NA,NA,NA,NA
CTD-2313J17.5,NA,NA,0.069886435,NA,NA,NA,NA
CTD-2325A15.5,NA,NA,0.341474249,NA,NA,NA,NA
CTD-2336O2.3,NA,NA,0.020488096,NA,NA,NA,NA
CTD-2373J6.1,NA,NA,0.044529602,NA,NA,NA,NA
CTD-2377D24.6,NA,NA,NA,-0.080978404,NA,NA,NA
CTD-2377O17.1,NA,NA,0.342908079,NA,NA,NA,NA
CTD-2396E7.11,-0.036008298,-0.03118609,0.174756607,NA,NA,NA,NA
CTD-2506P8.6,NA,NA,0.11770984,NA,NA,NA,NA
CTD-2526A2.2,NA,NA,0.032996448,NA,NA,NA,NA
CTD-2528L19.6,0.205536011,NA,0.227693245,NA,NA,NA,NA
CTD-2530N21.5,NA,NA,0.240042274,NA,NA,NA,NA
CTD-2534I21.8,NA,NA,0.009910736,NA,NA,NA,NA
CTD-2537I9.16,0.045416224,NA,0.491473985,NA,-0.27249666,NA,NA
CTD-2540F13.2,NA,NA,0.029258608,NA,NA,NA,NA
CTD-2541J13.1,NA,NA,-0.016835003,NA,NA,NA,NA
CTD-2541M15.3,NA,NA,0.046419727,NA,NA,NA,NA
CTD-2542L18.1,NA,NA,0.026730493,NA,NA,NA,NA
CTD-2545M3.8,-0.294405321,-0.370560734,-0.395709365,NA,NA,NA,NA
CTD-2547G23.4,NA,NA,0.182125185,NA,NA,NA,NA
CTD-2547L24.4,NA,NA,-0.335601367,NA,NA,NA,NA
CTD-2553C6.1,NA,NA,0.082053454,NA,NA,NA,NA
CTD-2553L13.10,-0.029009121,NA,0.225122453,NA,0.143643507,NA,NA
CTD-2555K7.2,NA,NA,0.062649102,NA,0.256231062,NA,NA
CTD-2555O16.4,NA,-0.144948599,0.140910719,NA,NA,NA,NA
CTD-2561B21.11,NA,NA,NA,NA,0.17402835,NA,NA
CTD-2561B21.8,NA,NA,0.168246944,NA,NA,NA,NA
CTD-2574D22.3,NA,NA,0.02902476,NA,NA,NA,NA
CTD-2576D5.4,NA,NA,0.050455618,NA,NA,NA,NA
CTD-2587H24.10,NA,NA,0.034414847,NA,NA,NA,NA
CTD-2616J11.10,NA,NA,0.062349379,NA,NA,NA,NA
CTD-2619J13.17,NA,NA,0.200852611,NA,NA,NA,NA
CTD-2619J13.27,NA,NA,0.276692953,NA,NA,NA,NA
CTD-2621I17.8,NA,NA,0.159547341,NA,NA,NA,NA
CTD-3014M21.1,NA,NA,0.024929813,NA,NA,NA,NA
CTD-3025N20.3,0.062454302,0.064885267,0.192387407,NA,NA,NA,NA
CTD-3028N15.1,NA,NA,0.012885043,NA,NA,NA,NA
CTD-3035K23.7,0.065709548,0.077864951,0.501819733,NA,NA,NA,NA
CTD-3064H18.4,NA,NA,0.035599557,NA,NA,NA,NA
CTD-3064M3.3,0.049521145,NA,0.063198745,NA,NA,NA,NA
CTD-3080P12.3,NA,NA,NA,-0.046446757,NA,NA,NA
CTD-3126B10.1,0.119718452,0.126505182,0.096221034,NA,NA,NA,NA
CTD-3128G10.7,NA,0.08917994,0.057675995,NA,0.298583409,NA,NA
CTD-3193K9.11,NA,NA,0.048216122,NA,NA,NA,NA
CTD-3193O13.1,NA,NA,0.213076335,NA,NA,NA,NA
CTD-3203P2.1,NA,NA,0.244999135,-0.094266905,NA,NA,NA
CTD-3212A4.2,-0.067808462,-0.077674803,0.020842212,NA,NA,NA,NA
CTD-3222D19.12,NA,NA,0.253056947,NA,NA,NA,NA
CTD-3222D19.4,NA,NA,NA,NA,NA,NA,0.118848886
CTD-3222D19.5,NA,NA,0.090559623,NA,0.403591823,NA,NA
CYP1B1-AS1,0.189223052,0.171000617,0.077605121,NA,NA,NA,NA
DACT3-AS1,-0.112031166,-0.135022501,0.016537871,NA,NA,NA,NA
DANCR,NA,NA,0.57934937,NA,NA,NA,NA
DAPK1-IT1,NA,NA,0.016830381,NA,NA,NA,NA
DARS-AS1,NA,NA,NA,0.117099056,NA,NA,NA
DBET,NA,-0.0285979,NA,NA,NA,NA,NA
DBH-AS1,0.17558728,NA,0.539118605,NA,NA,NA,NA
DCTN1-AS1,NA,NA,NA,NA,0.130894679,NA,NA
DDC-AS1,NA,NA,0.006358466,NA,NA,NA,NA
DDR1-AS1,0.050543692,NA,NA,0.076197441,NA,NA,0.03642498
DDX11-AS1,NA,NA,0.249232387,NA,NA,NA,NA
DDX11L2,NA,NA,0.040624955,NA,NA,NA,-0.056527623
DEPDC1-AS1,-0.058421691,NA,0.05619432,NA,NA,NA,NA
DGCR11,-0.146585472,-0.108100535,-0.157983312,NA,NA,NA,NA
DGCR5,NA,NA,0.137859851,NA,NA,NA,NA
DGCR9,NA,0.291224914,NA,NA,NA,NA,NA
DHRS4-AS1,0.062325829,NA,0.491572604,NA,NA,NA,NA
DICER1-AS1,NA,NA,0.169041634,NA,NA,NA,NA
DIO3OS,NA,-0.300231185,NA,-0.396071121,NA,NA,-0.062096147
DKFZP434A062,-0.097912238,NA,0.056380258,NA,NA,NA,-0.031521964
DKFZP434H168,NA,NA,0.11619139,NA,NA,NA,NA
DKFZp434L192,NA,NA,0.065880341,NA,NA,NA,NA
DKFZp451B082,NA,NA,NA,-0.129563761,NA,NA,NA
DKFZP586I1420,0.115265211,0.067049519,0.218164178,0.066396444,NA,NA,NA
DKFZp779M0652,-0.302571773,-0.255163427,0.064097162,-0.354918633,NA,NA,NA
DLEU2,0.134317805,0.170262897,0.233332465,0.207574363,NA,NA,NA
DLEU7-AS1,NA,NA,0.030005826,NA,NA,NA,NA
DLG1-AS1,NA,0.077996885,0.137942869,NA,NA,NA,NA
DLG3-AS1,-0.129585774,-0.138997302,0.127163489,NA,NA,NA,NA
DLGAP1-AS3,NA,0.137090653,NA,NA,NA,NA,NA
DLGAP4-AS1,NA,NA,0.053016935,NA,NA,NA,NA
DLX6-AS1,NA,NA,NA,0.541431073,NA,NA,NA
DNAH17-AS1,NA,NA,NA,NA,-0.160346039,NA,NA
DNAJC9-AS1,NA,NA,0.55225661,NA,NA,NA,NA
DNM3OS,NA,NA,-0.286078513,NA,NA,NA,NA
DOCK9-AS2,NA,NA,NA,NA,0.269005245,NA,NA
DPP10-AS1,NA,NA,NA,-0.531449094,NA,NA,NA
DRAIC,0.091494139,0.091747485,0.042154261,NA,NA,NA,NA
DSCR10,-0.09838024,NA,NA,NA,NA,NA,NA
DSCR9,NA,NA,0.061225103,NA,NA,NA,NA
DSG2-AS1,-0.170271292,-0.151285424,NA,NA,NA,NA,NA
DUBR,NA,NA,NA,0.123052252,NA,NA,NA
EGFLAM-AS4,NA,NA,NA,NA,0.15608151,NA,NA
EGOT,0.416073793,0.31814902,0.286864772,NA,NA,NA,NA
EIF3J-AS1,NA,NA,0.325687504,-0.113191594,NA,NA,0.152429822
ELFN1-AS1,0.205766372,0.216956007,NA,NA,NA,NA,NA
ELOVL2-AS1,NA,NA,0.011698981,NA,NA,NA,NA
EMC3-AS1,0.353544992,0.26043363,0.149786187,0.183294662,NA,NA,0.268759496
ENO1-AS1,0.191170685,NA,0.121918576,NA,NA,NA,NA
ENTPD1-AS1,NA,NA,0.030330223,NA,NA,0.431230304,NA
EP300-AS1,NA,NA,0.375315064,NA,NA,NA,NA
EPB41L4A-AS2,0.158846677,NA,0.245245809,NA,NA,NA,NA
ERC2-IT1,0.174904739,0.133781241,NA,NA,NA,NA,NA
ERICH1-AS1,NA,NA,0.207182386,NA,NA,NA,NA
EWSAT1,0.095293154,NA,0.233656034,NA,NA,NA,NA
EXOC3-AS1,-0.103110036,-0.155196383,0.233373412,-0.09340444,-0.188374693,NA,NA
F11-AS1,NA,0.276874311,NA,-0.475618537,NA,NA,NA
FAM13A-AS1,NA,NA,0.139106697,NA,NA,NA,NA
FAM167A-AS1,NA,NA,0.01357394,NA,NA,NA,NA
FAM182A,NA,NA,0.106903169,-0.072807913,NA,NA,NA
FAM212B-AS1,NA,NA,0.171141058,0.332217728,NA,NA,NA
FAM215A,0.396833539,0.224468231,0.082453681,NA,NA,NA,NA
FAM222A-AS1,NA,-0.137425817,0.065631637,NA,NA,NA,NA
FAM225B,NA,NA,NA,0.50041142,NA,NA,NA
FAM53B-AS1,NA,NA,0.012273112,NA,NA,NA,NA
FAM66D,NA,NA,0.085007682,NA,NA,NA,NA
FAM95C,NA,0.024792202,0.325039209,NA,NA,NA,NA
FAM99B,NA,NA,0.006215175,NA,NA,NA,NA
FAS-AS1,NA,NA,0.12427446,NA,-0.165175816,NA,NA
FBXL19-AS1,NA,NA,0.026196036,NA,NA,NA,NA
FGD5-AS1,NA,NA,0.565976456,NA,-0.112898038,NA,NA
FGF13-AS1,NA,NA,NA,-0.229211133,NA,NA,NA
FGF14-AS2,NA,NA,0.381349328,NA,NA,NA,NA
FIRRE,NA,NA,0.1190631,0.439908446,NA,NA,NA
FKSG29,NA,NA,0.082406803,NA,NA,NA,NA
FLG-AS1,NA,NA,-0.098127628,NA,NA,NA,NA
FLJ12825,NA,NA,0.039029391,NA,NA,NA,NA
FLJ13224,NA,NA,0.182287003,NA,NA,NA,NA
FLJ16779,-0.153777535,-0.143977259,NA,-0.122574919,NA,NA,NA
FLJ20021,-0.059802221,-0.115094186,0.298474434,NA,NA,NA,NA
FLJ21408,NA,NA,0.072772984,NA,NA,NA,NA
FLJ26850,NA,NA,0.034982032,NA,NA,NA,NA
FLJ31104,0.266793258,NA,0.045981396,NA,NA,NA,NA
FLJ31356,-0.243523478,-0.213117668,NA,NA,NA,NA,NA
FLJ32255,NA,NA,0.325480225,NA,NA,NA,NA
FLJ34503,NA,NA,0.052724096,NA,0.150689318,NA,NA
FLJ36000,NA,NA,NA,-0.19273284,NA,NA,NA
FLJ37035,NA,NA,0.14582844,NA,NA,NA,NA
FLJ37453,0.086108264,NA,0.471280348,NA,NA,0.503039695,0.167171238
FLJ38576,NA,NA,0.04061503,NA,NA,NA,NA
FLJ40288,NA,NA,0.108649823,NA,NA,NA,NA
FLNB-AS1,NA,NA,NA,0.076500164,NA,NA,NA
FLVCR1-AS1,0.146362207,NA,0.164286304,NA,0.285591286,NA,NA
FOXD1-AS1,NA,NA,0.021187199,NA,NA,NA,NA
FOXD2-AS1,NA,NA,0.296520931,NA,NA,NA,NA
FOXN3-AS1,-0.122832377,-0.120096571,NA,-0.132170877,NA,NA,NA
FOXN3-AS2,-0.087648361,-0.076878549,NA,NA,NA,NA,NA
FOXP1-IT1,0.161099044,NA,NA,NA,NA,NA,NA
FOXP4-AS1,0.235831289,0.289204431,0.166467729,0.306860445,NA,NA,NA
FRMD6-AS1,NA,NA,0.304979921,NA,NA,NA,NA
GABPB1-AS1,0.253118262,0.178287371,0.172819484,NA,NA,NA,NA
GAPLINC,-0.222278352,-0.226818214,NA,NA,NA,NA,NA
GAS1RR,NA,NA,0.092267331,NA,0.321835475,NA,NA
GAS5,NA,NA,0.444856299,NA,NA,NA,NA
GAS5-AS1,0.278486325,0.175756482,0.513591901,0.161593671,NA,NA,NA
GAS6-AS1,0.148922274,NA,NA,NA,NA,NA,NA
GAS8-AS1,NA,NA,0.173769504,NA,NA,NA,NA
GATA2-AS1,-0.292476217,NA,NA,NA,NA,NA,NA
GATA3-AS1,-0.241937361,-0.37288242,NA,NA,NA,NA,NA
GATM-AS1,NA,NA,0.018517835,NA,NA,NA,NA
GHET1,NA,NA,0.269937578,NA,NA,NA,NA
GHRLOS,0.216649262,0.141238065,0.135994993,NA,NA,NA,NA
GLIS3-AS1,NA,NA,NA,NA,NA,-0.408082005,-0.042071312
GMDS-AS1,NA,NA,0.090101338,-0.089625002,NA,NA,NA
GNA14-AS1,NA,NA,0.003842592,NA,NA,NA,NA
GPR1-AS,NA,NA,-0.156294084,NA,NA,NA,NA
GRIK1-AS1,NA,NA,0.029904487,NA,NA,NA,NA
GRIK1-AS2,0.113237826,0.170631931,0.01468562,NA,NA,NA,NA
GS1-124K5.11,NA,NA,0.16370691,NA,NA,NA,NA
GS1-166A23.2,NA,NA,0.059502125,NA,NA,NA,NA
GS1-24F4.2,NA,NA,0.111260394,-0.076585278,NA,NA,NA
GS1-279B7.1,NA,NA,NA,NA,-0.13911263,NA,NA
GS1-600G8.3,-0.114283301,NA,NA,NA,NA,NA,NA
GS1-72M22.1,NA,NA,0.226226898,NA,NA,NA,NA
GSN-AS1,NA,NA,NA,NA,NA,-0.207473804,NA
GTF3C2-AS1,NA,NA,NA,NA,-0.275929465,NA,NA
GTSE1-AS1,0.040790924,NA,0.228917741,-0.060221168,NA,NA,NA
H1FX-AS1,0.19797735,0.154377947,0.246406451,NA,NA,NA,NA
HAGLROS,NA,NA,0.472037763,0.431918042,NA,NA,NA
HCG11,NA,NA,0.213974231,NA,NA,NA,NA
HCG18,NA,NA,0.229693846,NA,NA,NA,NA
HCG26,NA,NA,0.122357847,NA,NA,NA,NA
HCG4,NA,-0.327872211,0.102780324,NA,NA,NA,-0.213558
HCG4B,NA,NA,0.018580228,NA,NA,NA,NA
HCG8,0.072417588,0.078150756,0.097916901,NA,NA,NA,NA
HCP5B,NA,NA,NA,-0.258135968,NA,NA,NA
HEIH,0.072997286,0.04879443,0.262646434,-0.053452632,NA,NA,NA
HHIP-AS1,-0.14702257,NA,NA,NA,NA,NA,NA
HIPK1-AS1,NA,NA,0.02162423,NA,NA,NA,NA
HLA-F-AS1,NA,NA,NA,-0.084588009,NA,NA,NA
HMMR-AS1,NA,NA,0.011058052,NA,NA,NA,NA
HNF1A-AS1,NA,NA,NA,NA,NA,-0.296596043,NA
HNF4A-AS1,NA,NA,0.007016041,NA,NA,NA,NA
HOTAIRM1,NA,-0.101692392,NA,NA,NA,NA,NA
HOTAIRM1_2,NA,NA,0.019489155,NA,0.19200435,NA,NA
HOTTIP,NA,NA,NA,NA,NA,-0.252087766,NA
HOXA-AS2,NA,NA,0.175453064,NA,NA,NA,0.059316501
HOXA-AS3,0.264996521,0.277134829,0.345338572,NA,NA,NA,NA
HOXA10-AS,0.167020561,0.184929037,0.100536066,NA,NA,NA,NA
HOXA11-AS,NA,NA,NA,0.331306003,NA,NA,NA
HOXB-AS3,NA,NA,0.209746447,NA,NA,NA,NA
HOXD-AS2,-0.29144306,-0.223042286,-0.221709737,NA,NA,NA,NA
HPYR1,NA,NA,0.004736549,NA,NA,NA,NA
HRAT13,NA,NA,0.066965326,NA,NA,NA,NA
HYI-AS1,NA,NA,0.02775639,NA,-0.442578854,NA,NA
IBA57-AS1,NA,NA,0.051324764,NA,NA,NA,NA
ID2-AS1,NA,NA,0.052105188,NA,NA,NA,NA
IDI2-AS1,NA,NA,NA,NA,-0.292173264,NA,NA
IGF2-AS,NA,NA,-0.060592496,-0.126350082,NA,NA,NA
IGSF11-AS1,NA,NA,NA,NA,0.141559015,NA,NA
IL10RB-AS1,NA,NA,NA,-0.150699858,NA,NA,NA
ILF3-AS1,-0.068332144,-0.107345493,0.39315043,-0.090908959,NA,NA,NA
INE1,NA,NA,0.151751852,NA,NA,NA,NA
INHBA-AS1,NA,NA,-0.023945639,NA,NA,NA,NA
INTS6-AS1,NA,NA,NA,-0.085862062,NA,NA,NA
IPW,NA,NA,0.075721579,NA,NA,NA,NA
IQCF5-AS1,NA,NA,0.04460819,NA,NA,NA,NA
IQCH-AS1,NA,NA,0.290233996,NA,NA,NA,NA
ITGA9-AS1,NA,NA,0.053073632,NA,NA,NA,NA
ITGB2-AS1,NA,NA,0.19853217,NA,NA,NA,NA
JAKMIP2-AS1,NA,NA,0.119342184,NA,NA,NA,NA
JARID2-AS1,-0.084017085,NA,NA,NA,NA,NA,NA
JHDM1D-AS1,NA,-0.177234304,NA,NA,NA,NA,NA
JPX,-0.086913858,-0.125542953,0.393816396,NA,NA,NA,NA
KANSL1-AS1,NA,NA,0.300156616,NA,NA,NA,NA
KB-1460A1.5,0.131898932,0.125803418,NA,NA,NA,NA,NA
KB-1552D7.2,0.095336329,NA,NA,0.205287871,NA,NA,NA
KB-1568E2.1,NA,NA,0.005358438,NA,NA,NA,NA
KB-1572G7.2,0.107256912,0.113168721,0.40323004,NA,NA,NA,NA
KB-1572G7.3,NA,NA,0.272597523,NA,NA,-0.142412919,-0.051459166
KB-1732A1.1,-0.225234994,-0.22694261,-0.416920979,NA,NA,NA,-0.070668498
KB-176G8.1,0.065535882,NA,NA,0.113399348,NA,NA,NA
KB-1836B5.1,-0.070091135,NA,0.048820708,-0.07755137,NA,NA,NA
KB-431C1.5,NA,NA,0.021318673,NA,NA,NA,NA
KCNIP2-AS1,NA,NA,0.083230575,NA,NA,NA,NA
KCNK15-AS1,-0.223605065,-0.172142103,NA,NA,0.230704729,NA,NA
KCNMB2-AS1,-0.054030651,-0.044667847,0.419021043,NA,NA,NA,NA
KCNQ1DN,NA,NA,0.032163018,NA,NA,NA,NA
KCNQ1OT1,NA,NA,NA,0.296497227,NA,NA,NA
KIAA1614-AS1,-0.113695772,-0.142225366,NA,0.214533763,NA,NA,NA
KIF25-AS1,0.286908876,NA,NA,NA,NA,NA,NA
KIF9-AS1,NA,NA,0.056243033,NA,NA,NA,NA
KLF3-AS1,0.329023793,0.204817855,0.158716045,NA,NA,NA,0.176698004
KMT2E-AS1,NA,-0.060272442,0.577861748,NA,NA,NA,NA
KRBOX1-AS1,NA,NA,NA,NA,0.121084453,NA,NA
L3MBTL4-AS1,-0.122520007,NA,NA,NA,NA,NA,NA
LA16c-312E8.4,NA,NA,0.126809551,NA,NA,NA,NA
LA16c-329F2.1,NA,NA,0.030882512,NA,NA,NA,NA
LA16c-352F7.1,NA,NA,0.222277352,NA,NA,NA,NA
LA16c-360H6.1,NA,NA,0.116688107,NA,NA,NA,NA
LA16c-431H6.7,NA,NA,0.039092954,NA,NA,NA,NA
LAMA5-AS1,0.312304613,0.221997367,NA,NA,NA,NA,NA
LAMTOR5-AS1,NA,NA,0.020093616,NA,NA,NA,NA
LBX2-AS1,NA,NA,NA,NA,0.147476147,NA,NA
LDLRAD4-AS1,-0.123598335,NA,NA,NA,NA,NA,NA
LEF1-AS1,NA,NA,NA,NA,-0.121834033,NA,NA
LHFPL3-AS1,NA,-0.135537507,NA,NA,NA,NA,NA
LHFPL3-AS2,-0.188018654,NA,NA,NA,NA,NA,NA
LHX4-AS1,0.191817739,0.135919018,0.229479539,0.126074894,NA,NA,NA
LIFR-AS1,NA,NA,0.080649364,NA,NA,NA,NA
LIMD1-AS1,NA,0.1535286,0.090155164,NA,NA,NA,NA
LINC-PINT,NA,-0.105394202,NA,NA,NA,NA,NA
LINC00028,0.281734536,0.271017637,NA,NA,NA,NA,NA
LINC00029,NA,NA,0.01859922,NA,NA,NA,-0.070411737
LINC00052,NA,NA,NA,NA,NA,NA,-0.039865252
LINC00092,NA,NA,0.191047454,NA,NA,NA,NA
LINC00102,-0.145705518,-0.168904643,NA,NA,NA,NA,NA
LINC00106,NA,NA,0.267360899,NA,NA,NA,NA
LINC00115,NA,NA,NA,NA,NA,NA,0.058086086
LINC00152,-0.101474859,-0.093962531,-0.341409556,NA,NA,NA,NA
LINC00158,NA,NA,0.039513764,NA,NA,NA,NA
LINC00167,0.199010495,NA,0.017269804,NA,NA,NA,NA
LINC00173,0.136253469,0.115959452,NA,NA,NA,NA,NA
LINC00176,NA,NA,0.143325504,NA,NA,NA,NA
LINC00202-1,-0.125487471,-0.149156048,NA,NA,NA,NA,NA
LINC00205,0.054385499,0.045298327,0.354316017,0.064176498,NA,NA,NA
LINC00208,NA,NA,NA,-0.411597746,NA,NA,NA
LINC00210,-0.14743453,-0.142201399,NA,NA,NA,NA,NA
LINC00216,0.117522312,0.072188703,NA,NA,NA,NA,NA
LINC00238,NA,NA,0.003222564,NA,NA,NA,NA
LINC00239,NA,NA,0.555706093,NA,NA,NA,NA
LINC00240,0.232248231,NA,0.230454083,0.440676528,NA,NA,NA
LINC00242,NA,NA,0.131547511,NA,NA,NA,NA
LINC00261,NA,NA,NA,NA,-0.196081205,NA,NA
LINC00266-1,NA,NA,0.018252105,-0.085462576,NA,NA,NA
LINC00269,NA,NA,NA,NA,NA,NA,-0.048489992
LINC00271,0.152920974,0.163564047,0.015645889,NA,NA,NA,NA
LINC00282,NA,NA,0.010816205,NA,NA,NA,NA
LINC00294,NA,NA,0.330213213,0.109909285,NA,NA,NA
LINC00298,NA,0.185492925,0.002864142,NA,NA,NA,NA
LINC00299,NA,NA,0.028827127,NA,NA,NA,NA
LINC00301,NA,NA,0.007285946,NA,NA,NA,NA
LINC00302,-0.281303345,NA,-0.531202365,-0.226210204,NA,NA,NA
LINC00304,NA,NA,NA,-0.188916403,NA,NA,NA
LINC00309,NA,NA,0.002337543,NA,NA,NA,NA
LINC00310,NA,NA,NA,NA,NA,NA,0.030894257
LINC00311,-0.094507851,NA,NA,NA,NA,NA,-0.039557864
LINC00315,-0.054347468,NA,NA,-0.053069823,NA,NA,NA
LINC00320,NA,0.097568792,NA,NA,NA,NA,NA
LINC00323,NA,NA,0.016792099,NA,0.25851732,NA,NA
LINC00324,NA,NA,0.32009904,NA,NA,0.430729986,0.122627434
LINC00326,NA,NA,NA,-0.176692359,NA,NA,NA
LINC00327,0.089504253,NA,0.101028588,NA,-0.151311425,NA,NA
LINC00330,NA,0.241160664,NA,-0.40139479,NA,NA,NA
LINC00334,NA,NA,NA,NA,NA,NA,-0.046355342
LINC00337,NA,NA,NA,0.222447319,NA,NA,NA
LINC00339,NA,NA,0.543054081,NA,NA,NA,NA
LINC00346,-0.175606965,-0.1671212,NA,NA,NA,NA,-0.095839814
LINC00347,NA,0.184603738,NA,-0.367572854,NA,NA,NA
LINC00355,NA,NA,NA,-0.121622133,NA,NA,NA
LINC00396,NA,NA,0.00275326,NA,NA,NA,NA
LINC00415,NA,NA,NA,0.183582349,NA,NA,NA
LINC00421,NA,NA,0.008729489,-0.123607504,NA,NA,NA
LINC00423,NA,NA,0.01082067,NA,NA,NA,NA
LINC00427,NA,0.139027873,0.025604757,NA,NA,NA,NA
LINC00441,NA,NA,0.021814855,NA,NA,NA,NA
LINC00445,NA,NA,NA,NA,0.115135649,NA,NA
LINC00460,NA,NA,-0.335202675,NA,NA,NA,NA
LINC00462,-0.200958596,NA,NA,0.228504833,NA,NA,NA
LINC00466,0.233889431,0.26792634,0.047127643,NA,NA,NA,NA
LINC00467,NA,NA,0.332255314,NA,NA,NA,NA
LINC00470,NA,NA,NA,NA,0.182506213,NA,-0.202947311
LINC00471,NA,NA,0.139085858,NA,NA,NA,NA
LINC00472,0.347573109,0.264493715,0.037389909,NA,NA,NA,NA
LINC00473,NA,NA,NA,0.353654319,NA,NA,NA
LINC00474,NA,NA,NA,NA,NA,-0.487296002,NA
LINC00475,-0.10620293,NA,NA,NA,NA,NA,NA
LINC00476,NA,NA,0.21311809,NA,NA,NA,0.120783985
LINC00477,NA,NA,0.022283779,NA,NA,NA,NA
LINC00483,NA,NA,NA,NA,NA,-0.35328734,NA
LINC00486,NA,-0.13101991,NA,NA,NA,NA,NA
LINC00487,NA,NA,0.027376877,NA,NA,NA,NA
LINC00488,NA,NA,0.006014355,NA,NA,NA,NA
LINC00494,NA,NA,0.128342021,NA,NA,NA,NA
LINC00504,NA,NA,-0.214713496,NA,NA,NA,NA
LINC00511,NA,NA,NA,0.128885531,0.151616391,NA,NA
LINC00518,-0.166152562,-0.179212679,NA,NA,NA,NA,-0.059106759
LINC00523,NA,NA,0.00478749,NA,0.158148804,NA,NA
LINC00526,0.151184713,NA,0.408382496,NA,NA,NA,0.154418843
LINC00529,NA,NA,0.005193308,NA,NA,NA,NA
LINC00535,NA,NA,0.041952007,NA,NA,NA,NA
LINC00540,-0.175766719,-0.164492106,NA,NA,NA,NA,NA
LINC00543,-0.295534035,-0.242503981,NA,NA,NA,NA,NA
LINC00544,NA,0.094250959,0.019778342,NA,NA,NA,NA
LINC00545,-0.216826046,-0.243200724,NA,NA,NA,NA,NA
LINC00550,NA,NA,0.050908504,NA,NA,NA,NA
LINC00551,NA,NA,NA,-0.511134151,NA,NA,NA
LINC00555,NA,NA,0.013131739,NA,NA,NA,NA
LINC00565,-0.225472807,-0.254872215,NA,NA,NA,NA,NA
LINC00567,NA,NA,NA,0.191243556,NA,NA,NA
LINC00574,NA,NA,0.043358942,NA,NA,-0.399940771,NA
LINC00582,0.318968731,0.378617777,0.14441493,NA,NA,NA,NA
LINC00588,NA,NA,0.002039033,-0.145823027,NA,NA,-0.039584269
LINC00589,NA,NA,NA,-0.38366928,NA,NA,NA
LINC00592,-0.298687804,-0.279036795,NA,NA,NA,NA,NA
LINC00593,NA,NA,0.010764787,-0.318917945,NA,NA,NA
LINC00595,NA,NA,0.084177368,NA,NA,NA,NA
LINC00597,NA,NA,0.215408555,NA,NA,NA,NA
LINC00605,-0.247181706,-0.278638227,NA,NA,NA,NA,NA
LINC00608,NA,NA,0.001952954,NA,NA,NA,NA
