CADM2-AS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.451539751,-0.036883712,CADM2-AS1
CADM3-AS1,-0.490738038,-0.443887699,NA,NA,NA,-0.326982455,NA,NA,NA,NA,NA,-0.031653466,NA,NA,-0.041581887,NA,NA,NA,NA,NA,NA,NA,0.084356772,CADM3-AS1
CAHM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.051788202,NA,NA,NA,NA,NA,NA,NA,-0.037957045,CAHM
CAND1.11,0.477227809,0.43006351,0.106064473,NA,NA,NA,NA,0.20305559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.048130849,CAND1.11
CAPN10-AS1,-0.160518944,-0.183357343,NA,-0.071919653,NA,-0.145148825,-0.1324072,-0.165971304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAPN10-AS1
CARD8-AS1,NA,NA,NA,NA,0.173633089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.026138564,CARD8-AS1
CARMN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.064730038,NA,NA,CARMN
CARS-AS1,NA,NA,NA,NA,NA,NA,NA,0.095021947,NA,NA,NA,NA,NA,NA,-0.033299898,NA,NA,NA,NA,NA,NA,NA,NA,CARS-AS1
CASC15,0.244510195,0.274145705,NA,NA,-0.31481758,0.170001903,0.228755757,0.14832359,NA,NA,NA,NA,NA,-0.191775245,-0.230629643,NA,-0.02370353,NA,NA,NA,-0.049953802,NA,-0.080302878,CASC15
CASC16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025642493,NA,NA,NA,NA,NA,NA,CASC16
CASC17,NA,NA,NA,-0.107758046,NA,NA,-0.133956056,0.142368576,NA,NA,NA,NA,NA,-0.059879587,-0.041666295,NA,NA,NA,NA,NA,NA,NA,NA,CASC17
CASC18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.020063958,NA,NA,NA,NA,NA,NA,NA,NA,CASC18
CASC2,NA,NA,NA,NA,NA,0.198604622,NA,NA,NA,NA,NA,NA,NA,NA,0.015330904,NA,0.012583256,NA,NA,NA,NA,NA,-0.037700576,CASC2
CASC23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.049002605,NA,NA,CASC23
CASC6,NA,-0.224173229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.031128683,CASC6
CATIP-AS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.067387791,NA,NA,NA,NA,NA,NA,NA,NA,CATIP-AS1
CBR3-AS1,NA,NA,NA,NA,NA,NA,NA,-0.149919104,NA,NA,NA,NA,NA,NA,-0.043539839,NA,0.044819579,NA,NA,NA,-0.059323235,NA,NA,CBR3-AS1
CCDC144NL-AS1,NA,NA,0.065660398,NA,NA,NA,NA,0.340792862,NA,NA,NA,NA,NA,NA,NA,NA,0.022863079,NA,NA,NA,NA,NA,-0.018542557,CCDC144NL-AS1
CCDC18-AS1,NA,NA,NA,NA,NA,NA,NA,-0.05119178,NA,NA,NA,NA,NA,NA,NA,NA,0.04996546,NA,NA,NA,NA,NA,NA,CCDC18-AS1
CCDC26,NA,NA,NA,0.093102808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.080561311,NA,0.068706874,NA,NA,NA,0.09147751,NA,NA,CCDC26
CCDC37-AS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.118586985,-0.048626809,NA,NA,NA,NA,NA,NA,NA,NA,CCDC37-AS1
CCEPR,NA,NA,NA,NA,NA,NA,NA,-0.315896647,NA,NA,NA,NA,NA,-0.347859026,NA,NA,NA,NA,NA,NA,NA,NA,NA,CCEPR
CCNT2-AS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.028079429,NA,-0.027812737,NA,NA,NA,NA,NA,-0.032321723,CCNT2-AS1
CD81-AS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.035149563,CD81-AS1
CDC14C,0.15543041,0.157083971,NA,NA,0.237197246,0.13649274,NA,NA,NA,NA,NA,NA,NA,NA,0.027426339,NA,NA,NA,NA,NA,NA,NA,NA,CDC14C
CDC42-IT1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.227979969,0.108048656,NA,NA,NA,NA,NA,NA,NA,NA,CDC42-IT1
CDIPT-AS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.030691713,CDIPT-AS1
CDKN2A-AS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.083452584,NA,-0.109780744,NA,0.070425739,NA,-0.079180847,NA,NA,NA,NA,NA,NA,NA,CDKN2A-AS1
CEBPA-AS1,NA,NA,NA,-0.118567113,NA,NA,NA,NA,NA,-0.03721934,NA,NA,NA,0.145575615,0.039242629,NA,NA,NA,NA,NA,NA,NA,NA,CEBPA-AS1
CECR3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.038799037,NA,0.081419203,CECR3
CECR5-AS1,NA,NA,NA,-0.233790658,-0.163725445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CECR5-AS1
CECR7,NA,NA,NA,-0.113659662,NA,0.138506385,NA,-0.095049051,NA,NA,NA,-0.230452523,NA,NA,-0.09052036,-0.14562309,NA,NA,NA,NA,NA,NA,-0.049148484,CECR7
CELSR3-AS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.064566771,NA,NA,0.080797694,NA,NA,0.032384954,NA,NA,NA,NA,NA,NA,CELSR3-AS1
CEP83-AS1,NA,0.202488042,NA,0.144677653,NA,0.212960631,NA,0.235827117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CEP83-AS1
CFLAR-AS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.146940351,NA,-0.213455902,NA,NA,NA,NA,NA,NA,CFLAR-AS1
CH17-140K24.2,-0.094683655,-0.083783891,NA,NA,NA,NA,-0.077683843,NA,NA,NA,NA,NA,NA,NA,-0.054488786,NA,-0.040021915,NA,NA,NA,NA,NA,-0.045315883,CH17-140K24.2
CH17-302M23.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.344481525,-0.045480496,CH17-302M23.1
CH17-340M24.3,0.126440528,0.127719079,NA,NA,NA,NA,0.239495183,NA,NA,NA,NA,NA,NA,NA,0.010657233,NA,NA,NA,NA,NA,-0.019482818,-0.418431553,NA,CH17-340M24.3
CH17-437K3.1,NA,NA,NA,NA,NA,-0.2197529,NA,NA,NA,NA,NA,NA,NA,-0.235426202,-0.043257042,NA,NA,NA,NA,NA,NA,NA,-0.093478944,CH17-437K3.1
CHKB-AS1,NA,NA,NA,-0.055526334,NA,NA,NA,-0.034425361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CHKB-AS1
CHL1-AS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.071225201,NA,NA,NA,NA,NA,NA,NA,NA,CHL1-AS1
CHL1-AS2,NA,NA,NA,NA,NA,-0.509028714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.043681992,NA,NA,NA,NA,NA,0.059975218,CHL1-AS2
CHRM3-AS2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133853047,NA,0.036926168,NA,NA,NA,NA,NA,NA,CHRM3-AS2
CIRBP-AS1,0.114641456,0.104490421,NA,0.174030092,NA,NA,NA,0.06376883,NA,NA,NA,NA,NA,-0.048887088,-0.056421985,NA,NA,NA,NA,NA,NA,NA,NA,CIRBP-AS1
CITF22-49D8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02668941,NA,0.036233901,NA,NA,NA,NA,NA,NA,CITF22-49D8.1
CITF22-62D4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.14449701,NA,-0.059856839,NA,NA,NA,NA,NA,-0.106442022,CITF22-62D4.1
CKMT2-AS1,-0.128630427,-0.115309453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022519523,NA,0.015554596,NA,NA,NA,NA,NA,-0.03592757,CKMT2-AS1
CLDN10-AS1,NA,-0.154939923,0.105492146,NA,NA,-0.122544374,NA,NA,NA,NA,NA,NA,NA,NA,0.047029429,NA,NA,NA,NA,NA,NA,NA,0.036270273,CLDN10-AS1
CLIP1-AS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.016760223,NA,NA,NA,NA,NA,-0.033115589,CLIP1-AS1
CLRN1-AS1,NA,NA,NA,-0.109762191,NA,NA,NA,-0.061072139,NA,NA,NA,NA,NA,NA,-0.070823134,NA,NA,NA,NA,NA,-0.057226791,NA,-0.071087877,CLRN1-AS1
CLSTN2-AS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.020872042,NA,0.024049858,NA,NA,NA,NA,NA,-0.034796395,CLSTN2-AS1
CLYBL-AS2,NA,NA,NA,NA,NA,NA,NA,0.143770383,NA,NA,NA,NA,NA,NA,0.204991132,NA,NA,NA,NA,NA,NA,NA,NA,CLYBL-AS2
CMB9-55F22.1,NA,NA,NA,-0.074886807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10184698,NA,0.08106344,NA,NA,NA,NA,NA,0.071442471,CMB9-55F22.1
CNTFR-AS1,NA,NA,NA,-0.086497806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015554921,NA,NA,NA,NA,NA,-0.02826541,CNTFR-AS1
COL18A1-AS1,NA,NA,NA,0.083059912,0.23099967,NA,NA,0.307261086,NA,NA,NA,NA,NA,0.178633667,0.109267003,NA,0.050311303,NA,NA,NA,-0.092818506,NA,0.077247365,COL18A1-AS1
COPG2IT1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106985699,NA,NA,NA,0.12858603,0.065600111,NA,NA,NA,NA,NA,NA,NA,NA,COPG2IT1
COX10-AS1,-0.278053626,-0.301547013,NA,NA,NA,-0.319635279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029445229,NA,NA,NA,NA,NA,NA,COX10-AS1
CPEB1-AS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.246756733,0.109764698,NA,0.048715118,NA,NA,NA,0.087414489,NA,NA,CPEB1-AS1
CPS1-IT1,NA,NA,NA,NA,NA,NA,NA,-0.199976465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.058645523,NA,-0.046830608,NA,NA,CPS1-IT1
CRAT37,NA,NA,0.176777813,NA,NA,NA,-0.141111719,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.059458037,NA,NA,NA,NA,NA,NA,CRAT37
CRHR1-IT1,-0.201647134,-0.168700042,NA,-0.276436828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.037223492,NA,0.018120051,NA,NA,NA,NA,NA,-0.020926938,CRHR1-IT1
CSNK1G2-AS1,NA,NA,NA,NA,NA,NA,NA,-0.172947531,NA,NA,NA,NA,NA,-0.156264155,-0.063634571,NA,-0.074621526,NA,NA,NA,NA,NA,NA,CSNK1G2-AS1
CTA-243E7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.055409106,NA,0.078217877,NA,NA,NA,NA,NA,NA,CTA-243E7.1
CTA-246H3.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.022438027,NA,NA,NA,NA,NA,-0.063661429,CTA-246H3.12
CTA-254O6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.013775448,NA,0.04317821,NA,NA,NA,NA,NA,NA,CTA-254O6.1
CTA-268H5.14,NA,NA,NA,NA,NA,-0.167035626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.028056048,NA,NA,NA,0.064723378,NA,NA,CTA-268H5.14
CTA-276F8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016740458,NA,0.027053441,NA,NA,NA,0.036587994,NA,NA,CTA-276F8.1
CTA-292E10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.038234952,NA,NA,NA,NA,NA,-0.04593205,NA,-0.059312023,CTA-292E10.6
CTA-29F11.1,NA,NA,NA,NA,NA,NA,NA,0.088503197,NA,NA,NA,NA,NA,NA,-0.029505282,NA,-0.022420495,NA,NA,NA,NA,NA,-0.040397949,CTA-29F11.1
CTA-331P3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15377727,0.036176637,NA,NA,NA,NA,NA,NA,NA,NA,CTA-331P3.1
CTA-363E6.3,NA,NA,NA,NA,NA,NA,NA,NA,-0.067683873,NA,NA,NA,NA,NA,0.164171369,NA,0.055612254,NA,NA,NA,NA,NA,NA,CTA-363E6.3
CTA-384D8.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.084330932,NA,NA,NA,NA,NA,NA,NA,NA,-0.021730096,CTA-384D8.33
CTA-384D8.35,0.563934459,0.549749378,NA,-0.102284391,NA,0.427591495,0.419695572,-0.064051972,NA,NA,NA,NA,NA,0.072636477,-0.022879954,NA,0.050097595,NA,NA,NA,NA,NA,NA,CTA-384D8.35
CTA-390C10.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.046719668,CTA-390C10.10
CTA-407F11.8,NA,NA,NA,NA,0.148570609,NA,NA,0.096450632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.044341682,CTA-407F11.8
CTA-445C9.14,NA,NA,NA,NA,NA,NA,NA,0.125338178,NA,NA,NA,NA,NA,NA,NA,NA,-0.040696026,NA,NA,NA,NA,-0.278335782,-0.043658318,CTA-445C9.14
CTA-503F6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.061919991,NA,NA,NA,NA,NA,NA,NA,0.026364211,CTA-503F6.2
CTA-833B7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.034363424,NA,NA,NA,NA,NA,NA,NA,NA,CTA-833B7.2
CTA-992D9.6,NA,NA,-0.19442566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.101880912,NA,NA,-0.033178309,NA,NA,NA,NA,NA,-0.056294695,CTA-992D9.6
CTB-102L5.7,NA,NA,NA,0.081571149,NA,0.249805141,NA,0.220539471,NA,-0.022088365,NA,NA,NA,0.137544063,NA,NA,0.026263041,NA,-0.025101388,NA,NA,NA,NA,CTB-102L5.7
CTB-105N12.2,NA,NA,NA,NA,NA,0.213652317,NA,0.074236729,NA,-0.033555731,NA,-0.051569994,-0.058993228,NA,0.04119901,NA,NA,NA,NA,NA,-0.088762816,NA,NA,CTB-105N12.2
CTB-109A12.1,-0.132565265,-0.132874218,NA,NA,NA,-0.141480093,NA,NA,NA,NA,NA,NA,NA,-0.166905267,-0.069919998,NA,NA,NA,NA,NA,NA,-0.444782565,NA,CTB-109A12.1
CTB-111H14.1,NA,NA,NA,-0.079475562,NA,NA,NA,-0.140197227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTB-111H14.1
CTB-113P19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09311664,NA,NA,NA,NA,NA,NA,-0.04473409,-0.308336536,NA,CTB-113P19.4
CTB-119C2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.038287128,CTB-119C2.1
CTB-127C13.1,NA,NA,NA,NA,NA,NA,NA,-0.117827398,NA,NA,NA,NA,NA,-0.083101579,NA,NA,NA,NA,NA,NA,NA,NA,-0.041747989,CTB-127C13.1
CTB-129O4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035163952,NA,NA,CTB-129O4.1
CTB-12A17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.202471707,-0.065445475,NA,NA,NA,NA,NA,NA,NA,NA,CTB-12A17.2
CTB-12A17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.116639482,NA,NA,0.067746098,NA,NA,NA,NA,NA,NA,CTB-12A17.3
CTB-12O2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058894209,NA,NA,CTB-12O2.1
CTB-147N14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.140737812,0.09845684,NA,0.047615572,NA,NA,NA,NA,NA,0.077600139,CTB-147N14.6
CTB-174D11.3,-0.097317799,-0.099700304,0.165899741,-0.161433987,NA,NA,NA,-0.192591608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTB-174D11.3
CTB-176F20.3,NA,NA,-0.261999459,NA,NA,NA,NA,NA,NA,NA,0.101592615,NA,0.120337672,NA,0.07547733,NA,NA,NA,NA,NA,NA,NA,NA,CTB-176F20.3
CTB-186H2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.282701487,0.04517244,NA,0.06577071,NA,NA,NA,NA,NA,NA,CTB-186H2.3
CTB-193M12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.056411423,NA,NA,NA,NA,NA,0.057775903,NA,NA,CTB-193M12.5
CTB-22K21.2,NA,-0.087982205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.041693459,CTB-22K21.2
CTB-25B13.12,NA,-0.060090551,NA,-0.086454968,NA,NA,NA,-0.025282297,NA,NA,NA,NA,NA,NA,-0.086703861,NA,-0.052486349,NA,NA,NA,-0.07772444,NA,NA,CTB-25B13.12
CTB-25B13.5,NA,NA,NA,NA,NA,NA,NA,-0.080805828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.057218174,NA,NA,CTB-25B13.5
CTB-31N19.3,NA,NA,NA,-0.100584516,NA,NA,NA,-0.229248063,NA,NA,NA,NA,NA,NA,-0.042539683,NA,-0.036036275,NA,NA,NA,0.055474998,NA,-0.052529675,CTB-31N19.3
CTB-31O20.2,NA,NA,-0.078374807,-0.189770119,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.189558492,0.0311197,NA,NA,NA,NA,NA,NA,NA,-0.033859546,CTB-31O20.2
CTB-43E15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04676612,NA,NA,NA,NA,NA,NA,NA,NA,CTB-43E15.1
CTB-58E17.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.404642661,-0.035927748,CTB-58E17.1
CTB-58E17.5,NA,NA,NA,NA,NA,0.319064119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.041188987,CTB-58E17.5
CTB-78F1.1,NA,NA,NA,0.05558812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.051092118,NA,NA,NA,NA,NA,NA,NA,NA,CTB-78F1.1
CTB-79E8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034577853,NA,NA,NA,NA,NA,NA,CTB-79E8.4
CTB-89H12.4,NA,NA,NA,NA,NA,NA,NA,-0.124892462,NA,NA,NA,NA,NA,-0.063636979,-0.017207303,NA,NA,NA,NA,NA,NA,NA,-0.026434015,CTB-89H12.4
CTB-92J24.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017365962,NA,0.02876603,NA,NA,NA,NA,NA,-0.027366503,CTB-92J24.2
CTB-92J24.3,NA,NA,NA,0.076831596,NA,-0.244524381,NA,-0.122859566,NA,NA,NA,NA,NA,NA,-0.056574645,NA,NA,NA,NA,NA,-0.024997469,NA,-0.035394056,CTB-92J24.3
CTBP1-AS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.024551324,CTBP1-AS
CTBP1-AS2,NA,NA,NA,NA,0.180910308,NA,NA,-0.059372289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.029125211,CTBP1-AS2
CTC-203F4.2,NA,NA,0.057814412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.028413782,-0.354387377,NA,CTC-203F4.2
CTC-204F22.1,0.084212803,0.085461474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.062699847,CTC-204F22.1
CTC-205M6.1,NA,NA,NA,NA,NA,NA,NA,-0.268508512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.031676989,NA,-0.057033518,CTC-205M6.1
CTC-242N15.1,NA,NA,NA,0.221095035,0.547039484,NA,NA,NA,NA,-0.066052495,NA,NA,NA,NA,0.045750456,NA,-0.028575224,NA,NA,NA,NA,NA,NA,CTC-242N15.1
CTC-260E6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027224462,NA,0.028017793,NA,NA,NA,NA,NA,NA,CTC-260E6.4
CTC-265F19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.086461641,NA,NA,NA,NA,NA,NA,NA,NA,-0.032712082,CTC-265F19.1
CTC-277H1.7,NA,NA,0.062222533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.018388521,NA,NA,NA,NA,NA,NA,NA,-0.035689481,CTC-277H1.7
CTC-338M12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.042045877,NA,-0.065215877,-0.123574689,-0.018282692,NA,NA,NA,NA,NA,-0.04613602,NA,NA,CTC-338M12.4
CTC-343N3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06742067,NA,NA,NA,0.081670182,0.03786529,NA,NA,NA,-0.040733654,NA,0.052127845,NA,NA,CTC-343N3.1
CTC-351M12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02984411,NA,NA,NA,NA,NA,NA,NA,-0.030044029,CTC-351M12.1
CTC-378H22.2,-0.213021225,-0.187860448,NA,NA,NA,-0.259324744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.07560402,CTC-378H22.2
CTC-384G19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.036317398,NA,NA,NA,NA,NA,NA,NA,-0.059111266,CTC-384G19.1
CTC-400I9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.040483525,CTC-400I9.1
CTC-425F1.4,NA,NA,NA,-0.14095449,NA,NA,NA,NA,NA,-0.034748937,NA,0.052339534,NA,NA,NA,0.045427928,-0.064338264,NA,-0.031739334,NA,NA,NA,NA,CTC-425F1.4
CTC-428G20.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.023573224,NA,NA,NA,NA,NA,NA,-0.282730941,-0.032801596,CTC-428G20.6
CTC-429P9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.031692312,NA,-0.021690849,NA,NA,NA,NA,NA,-0.049460821,CTC-429P9.3
CTC-435M10.12,NA,NA,-0.090686539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.047150082,NA,-0.067654457,NA,NA,NA,NA,NA,-0.065996413,CTC-435M10.12
CTC-436K13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.028319895,NA,NA,NA,NA,-0.329272782,NA,CTC-436K13.5
CTC-436P18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.017614141,NA,0.018385477,NA,NA,NA,NA,-0.349292913,NA,CTC-436P18.4
CTC-444N24.11,-0.097386191,-0.099651059,0.109557159,NA,-0.218199018,NA,-0.080094381,-0.0680562,NA,NA,NA,NA,NA,-0.160027854,-0.044971007,NA,-0.034792782,NA,NA,NA,NA,NA,-0.129185998,CTC-444N24.11
CTC-453G23.7,0.086884961,0.105518643,NA,NA,NA,0.177478266,NA,0.189938792,NA,NA,NA,NA,NA,NA,-0.061192992,NA,-0.035233542,NA,0.026289524,NA,NA,NA,-0.043290755,CTC-453G23.7
CTC-459F4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029950714,NA,NA,NA,NA,NA,NA,CTC-459F4.9
CTC-463A16.1,-0.185578096,NA,NA,NA,-0.193002178,NA,NA,-0.123993632,NA,NA,NA,NA,NA,0.158798039,0.059698335,NA,NA,NA,NA,NA,NA,NA,NA,CTC-463A16.1
CTC-471C19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.112212546,0.044562765,NA,0.023515406,NA,NA,NA,NA,NA,NA,CTC-471C19.1
CTC-471J1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02617544,NA,NA,NA,NA,-0.187145507,NA,CTC-471J1.11
CTC-471J1.2,NA,NA,-0.277680994,NA,NA,NA,NA,0.11037561,NA,NA,NA,NA,NA,NA,0.048155828,NA,NA,NA,NA,NA,NA,NA,NA,CTC-471J1.2
CTC-487M23.6,NA,NA,NA,NA,NA,NA,NA,-0.214036491,NA,NA,NA,NA,NA,NA,NA,NA,-0.023183647,NA,NA,NA,NA,NA,-0.05117919,CTC-487M23.6
CTC-492K19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.282539438,-0.0986736,NA,-0.100870294,NA,NA,NA,NA,NA,NA,CTC-492K19.7
CTC-493L21.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018478448,NA,0.02477591,NA,NA,NA,NA,NA,NA,CTC-493L21.1
CTC-510F12.4,NA,NA,NA,-0.189895746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.049308544,NA,NA,NA,NA,NA,NA,NA,NA,CTC-510F12.4
